# CUDA_PROFILE_LOG_VERSION 1.5
# CUDA_PROFILE_CSV 1
# CUDA_DEVICE_NAME 0 Tesla C1060
method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,gld_coherent,gst_coherent,local_load,local_store,branch,divergent_branch,instructions,warp_serialize,cta_launched
update_e,21623.8,21633,1,16,3840,16,16,1,0,104,9,1960658,1176312,0,0,65536,0,1619600,0,6144
update_src,10.496,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21356.9,21366,1,16,3840,16,16,1,0,104,9,1960872,1176444,0,0,65536,1,1357155,0,6144
update_e,21738,21746,1,16,3840,16,16,1,0,104,9,1764468,1176312,0,0,65536,0,1619600,0,6144
update_src,10.88,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21444.7,21453,1,16,3840,16,16,1,0,104,9,1764468,1176312,0,0,65536,1,1357194,0,6144
update_e,21554.3,21563,1,16,3840,16,16,1,0,104,9,1960658,1176312,0,0,65536,0,1619601,0,6144
update_src,10.688,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21340.1,21349,1,16,3840,16,16,1,0,104,9,1960658,1176312,0,0,65536,1,1357168,0,6144
update_e,21713,21722,1,16,3840,16,16,1,0,104,9,1764468,1176312,0,0,65536,0,1619601,0,6144
update_src,10.976,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21364.3,21373,1,16,3840,16,16,1,0,104,9,1764468,1176312,0,0,65536,1,1357178,0,6144
update_e,21518.2,21528,1,16,3840,16,16,1,0,104,9,1960873,1176444,0,0,65536,0,1619604,0,6144
update_src,10.72,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21357.4,21366,1,16,3840,16,16,1,0,104,9,1960658,1176312,0,0,65536,1,1357163,0,6144
update_e,21628.3,21637,1,16,3840,16,16,1,0,104,9,1764666,1176444,0,0,65536,0,1619606,0,6144
update_src,11.04,22,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21380.2,21388,1,16,3840,16,16,1,0,104,9,1764468,1176312,0,0,65536,1,1357174,0,6144
update_e,21651,21660,1,16,3840,16,16,1,0,104,9,1960873,1176444,0,0,65536,0,1619608,0,6144
update_src,11.456,22,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21355.7,21364,1,16,3840,16,16,1,0,104,9,1960657,1176312,0,0,65536,1,1357175,0,6144
update_e,21640.3,21649,1,16,3840,16,16,1,0,104,9,1764666,1176444,0,0,65536,0,1619608,0,6144
update_src,10.944,21,0.25,1,1,256,1,1,0,40,24,16,64,0,0,48,0,784,0,1
update_h,21348.4,21357,1,16,3840,16,16,1,0,104,9,1764666,1176444,0,0,65536,0,1357482,0,6144
update_e,21604.3,21613,1,16,3840,16,16,1,0,104,9,1960658,1176312,0,0,65536,1,1619296,0,6144
update_src,10.912,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21410.9,21420,1,16,3840,16,16,1,0,104,9,1960873,1176444,0,0,65536,0,1357459,0,6144
update_e,21610.8,21620,1,16,3840,16,16,1,0,104,9,1764468,1176312,0,0,65536,1,1619296,0,6144
update_src,11.168,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21411.3,21420,1,16,3840,16,16,1,0,104,9,1764666,1176444,0,0,65536,0,1357491,0,6144
update_e,21682.9,21692,1,16,3840,16,16,1,0,104,9,1960658,1176312,0,0,65536,1,1619296,0,6144
update_src,10.912,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21453.9,21462,1,16,3840,16,16,1,0,104,9,1960872,1176444,0,0,65536,0,1357487,0,6144
update_e,21515.4,21524,1,16,3840,16,16,1,0,104,9,1764468,1176312,0,0,65536,1,1619297,0,6144
update_src,11.168,22,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21324.5,21333,1,16,3840,16,16,1,0,104,9,1764468,1176312,0,0,65536,0,1357492,0,6144
update_e,21539.6,21548,1,16,3840,16,16,1,0,104,9,1960658,1176312,0,0,65536,1,1619296,0,6144
update_src,11.2,22,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21389.4,21398,1,16,3840,16,16,1,0,104,9,1960658,1176312,0,0,65536,0,1357504,0,6144
update_e,21573.9,21583,1,16,3840,16,16,1,0,104,9,1764468,1176312,0,0,65536,1,1619296,0,6144
update_src,11.36,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21450.8,21460,1,16,3840,16,16,1,0,104,9,1764468,1176312,0,0,65536,0,1357481,0,6144
update_e,21614.5,21624,1,16,3840,16,16,1,0,104,9,1960873,1176444,0,0,65536,1,1619296,0,6144
update_src,11.52,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21301.3,21310,1,16,3840,16,16,1,0,104,9,1960658,1176312,0,0,65536,0,1357467,0,6144
update_e,21614.1,21623,1,16,3840,16,16,1,0,104,9,1764666,1176444,0,0,65536,1,1619296,0,6144
update_src,11.488,22,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21358.9,21367,1,16,3840,16,16,1,0,104,9,1764468,1176312,0,0,65536,0,1357504,0,6144
update_e,21657.6,21667,1,16,3840,16,16,1,0,104,9,1960873,1176444,0,0,65536,1,1619296,0,6144
update_src,11.456,22,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21311.7,21321,1,16,3840,16,16,1,0,104,9,1960657,1176312,0,0,65536,0,1357464,0,6144
update_e,21521.8,21530,1,16,3840,16,16,1,0,104,9,1764666,1176444,0,0,65536,1,1619296,0,6144
update_src,11.2,22,0.25,1,1,256,1,1,0,40,24,16,64,0,0,0,0,0,0,1
update_h,21330,21339,1,16,3840,16,16,1,0,104,9,1764666,1176444,0,0,65536,0,1357460,0,6144
update_e,21572.7,21581,1,16,3840,16,16,1,0,104,9,1960658,1176312,0,0,65536,1,1619296,0,6144
update_src,11.168,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21349.8,21358,1,16,3840,16,16,1,0,104,9,1960873,1176444,0,0,65536,0,1357469,0,6144
update_e,21635.6,21644,1,16,3840,16,16,1,0,104,9,1764468,1176312,0,0,65536,1,1619296,0,6144
update_src,11.008,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21288.5,21297,1,16,3840,16,16,1,0,104,9,1764666,1176444,0,0,65536,0,1357461,0,6144
update_e,21596.8,21606,1,16,3840,16,16,1,0,104,9,1960658,1176312,0,0,65536,1,1619296,0,6144
update_src,11.136,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21392.7,21401,1,16,3840,16,16,1,0,104,9,1960872,1176444,0,0,65537,1,1357472,0,6144
update_e,21649.8,21659,1,16,3840,16,16,1,0,104,9,1764468,1176312,0,0,65536,1,1619296,0,6144
update_src,10.848,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21372.5,21382,1,16,3840,16,16,1,0,104,9,1764468,1176312,0,0,65536,1,1357164,0,6144
update_e,21575.6,21584,1,16,3840,16,16,1,0,104,9,1960658,1176312,0,0,65536,1,1619296,0,6144
update_src,10.784,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21480.5,21489,1,16,3840,16,16,1,0,104,9,1960658,1176312,0,0,65536,1,1357155,0,6144
update_e,21515.7,21524,1,16,3840,16,16,1,0,104,9,1764468,1176312,0,0,65536,1,1619296,0,6144
update_src,11.168,22,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21381.1,21391,1,16,3840,16,16,1,0,104,9,1764468,1176312,0,0,65536,1,1357157,0,6144
update_e,21631.9,21641,1,16,3840,16,16,1,0,104,9,1960873,1176444,0,0,65536,0,1619600,0,6144
update_src,11.104,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21409.3,21418,1,16,3840,16,16,1,0,104,9,1960658,1176312,0,0,65536,1,1357168,0,6144
update_e,21679.5,21689,1,16,3840,16,16,1,0,104,9,1764666,1176444,0,0,65536,0,1619600,0,6144
update_src,11.296,22,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21411.1,21419,1,16,3840,16,16,1,0,104,9,1764468,1176312,0,0,65536,1,1357163,0,6144
update_e,21588.3,21597,1,16,3840,16,16,1,0,104,9,1960873,1176444,0,0,65536,0,1619600,0,6144
update_src,11.2,22,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21279.4,21289,1,16,3840,16,16,1,0,104,9,1960657,1176312,0,0,65536,1,1357156,0,6144
update_e,21546.5,21556,1,16,3840,16,16,1,0,104,9,1764666,1176444,0,0,65536,0,1619600,0,6144
update_src,10.784,21,0.25,1,1,256,1,1,0,40,24,16,64,0,0,0,0,0,0,1
update_h,21336.5,21345,1,16,3840,16,16,1,0,104,9,1764666,1176444,0,0,65536,1,1357162,0,6144
update_e,21612.4,21622,1,16,3840,16,16,1,0,104,9,1960658,1176312,0,0,65536,0,1619600,0,6144
update_src,10.624,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21351.4,21360,1,16,3840,16,16,1,0,104,9,1960873,1176444,0,0,65536,1,1357170,0,6144
update_e,21480.7,21490,1,16,3840,16,16,1,0,104,9,1764468,1176312,0,0,65536,0,1619600,0,6144
update_src,11.136,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21410.4,21419,1,16,3840,16,16,1,0,104,9,1764666,1176444,0,0,65536,1,1357158,0,6144
update_e,21524.5,21533,1,16,3840,16,16,1,0,104,9,1960658,1176312,0,0,65536,0,1619600,0,6144
update_src,11.008,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21475.2,21484,1,16,3840,16,16,1,0,104,9,1960872,1176444,0,0,65536,1,1357197,0,6144
update_e,21644,21653,1,16,3840,16,16,1,0,104,9,1764468,1176312,0,0,65536,0,1619600,0,6144
update_src,11.136,22,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21407.3,21417,1,16,3840,16,16,1,0,104,9,1764468,1176312,0,0,65536,1,1357162,0,6144
update_e,21638.4,21647,1,16,3840,16,16,1,0,104,9,1960658,1176312,0,0,65536,0,1619600,0,6144
update_src,10.944,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21281.3,21289,1,16,3840,16,16,1,0,104,9,1960658,1176312,0,0,65536,1,1357158,0,6144
update_e,21551.4,21560,1,16,3840,16,16,1,0,104,9,1764468,1176312,0,0,65536,0,1619602,0,6144
update_src,11.136,21,0.25,1,1,256,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,21504.2,21513,1,16,3840,16,16,1,0,104,9,1764468,1176312,0,0,65536,1,1357162,0,6144
update_e,21719.8,21729,1,16,3840,16,16,1,0,104,9,1960873,1176444,0,0,65536,0,1619608,0,6144
