# CUDA_PROFILE_LOG_VERSION 1.5
# CUDA_PROFILE_CSV 1
# CUDA_DEVICE_NAME 0 Tesla C1060
method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,gld_coherent,gst_coherent,local_load,local_store,branch,divergent_branch,instructions,warp_serialize,cta_launched
update_e,32405.1,32415,1,64000,1,512,1,1,6144,64,9,613120,2452480,0,0,170720,0,3444992,0,6400
update_src,14.144,25,0.5,1,1,512,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,32694.3,32704,1,64000,1,512,1,1,6144,64,8,613120,2452480,0,0,204768,0,3308048,0,6400
update_e,32426.6,32437,1,64000,1,512,1,1,6144,64,9,613120,2452480,0,0,170640,0,3443895,0,6400
update_src,14.72,26,0.5,1,1,512,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,32632.6,32643,1,64000,1,512,1,1,6144,64,8,613120,2452480,0,0,204864,0,3309200,0,6400
update_e,32498,32509,1,64000,1,512,1,1,6144,64,9,613120,2452480,0,0,170640,0,3443376,0,6400
update_src,14.464,26,0.5,1,1,512,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,32648.7,32658,1,64000,1,512,1,1,6144,64,8,613120,2452480,0,0,204768,0,3307648,0,6400
update_e,32403.1,32413,1,64000,1,512,1,1,6144,64,9,613120,2452480,0,0,170720,0,3444992,0,6400
update_src,14.528,25,0.5,1,1,512,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,32614,32623,1,64000,1,512,1,1,6144,64,8,613120,2452480,0,0,204768,0,3308048,0,6400
update_e,32350.2,32360,1,64000,1,512,1,1,6144,64,9,613120,2452480,0,0,170640,0,3443888,0,6400
update_src,15.04,25,0.5,1,1,512,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,32595.5,32606,1,64000,1,512,1,1,6144,64,8,613120,2452480,0,0,204864,0,3309201,0,6400
update_e,32490,32500,1,64000,1,512,1,1,6144,64,9,613120,2452480,0,0,170640,0,3443376,0,6400
update_src,14.592,26,0.5,1,1,512,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,32599.3,32609,1,64000,1,512,1,1,6144,64,8,613100,2452400,0,0,204768,0,3307648,0,6400
update_e,32454,32464,1,64000,1,512,1,1,6144,64,9,613120,2452480,0,0,170720,0,3444992,0,6400
update_src,14.72,25,0.5,1,1,512,1,1,0,48,24,20,80,0,0,0,0,0,0,1
update_h,32695.9,32706,1,64000,1,512,1,1,6144,64,8,613120,2452480,0,0,204768,0,3307648,0,6400
update_e,32409.7,32419,1,64000,1,512,1,1,6144,64,9,613100,2452400,0,0,170720,0,3444872,0,6400
update_src,14.304,26,0.5,1,1,512,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,32606,32616,1,64000,1,512,1,1,6144,64,8,613120,2452480,0,0,204768,0,3308048,0,6400
update_e,32484.9,32495,1,64000,1,512,1,1,6144,64,9,613120,2452480,0,0,170640,0,3443888,0,6400
update_src,14.688,26,0.5,1,1,512,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,32616.4,32626,1,64000,1,512,1,1,6144,64,8,613120,2452480,0,0,204864,0,3309200,0,6400
update_e,32471.6,32484,1,64000,1,512,1,1,6144,64,9,613120,2452480,0,0,170640,0,3443376,0,6400
update_src,14.496,25,0.5,1,1,512,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,32672,32682,1,64000,1,512,1,1,6144,64,8,613120,2452480,0,0,204768,0,3307648,0,6400
update_e,32295.6,32306,1,64000,1,512,1,1,6144,64,9,613120,2452480,0,0,170720,0,3444992,0,6400
update_src,14.656,26,0.5,1,1,512,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,32651.7,32661,1,64000,1,512,1,1,6144,64,8,613120,2452480,0,0,204768,0,3308048,0,6400
update_e,32417.5,32427,1,64000,1,512,1,1,6144,64,9,613120,2452480,0,0,170640,0,3443888,0,6400
update_src,14.656,25,0.5,1,1,512,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,32744.3,32755,1,64000,1,512,1,1,6144,64,8,613120,2452480,0,0,204864,0,3309200,0,6400
update_e,32481.9,32493,1,64000,1,512,1,1,6144,64,9,613120,2452480,0,0,170640,0,3443380,0,6400
update_src,15.2,26,0.5,1,1,512,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,32681.6,32692,1,64000,1,512,1,1,6144,64,8,613120,2452480,0,0,204768,0,3307648,0,6400
update_e,32393.4,32404,1,64000,1,512,1,1,6144,64,9,613120,2452480,0,0,170720,0,3444992,0,6400
update_src,15.232,27,0.5,1,1,512,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,32637.4,32648,1,64000,1,512,1,1,6144,64,8,613120,2452480,0,0,204768,0,3308048,0,6400
update_e,32447.9,32458,1,64000,1,512,1,1,6144,64,9,613120,2452480,0,0,170640,0,3443888,0,6400
update_src,15.136,26,0.5,1,1,512,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,32623.6,32634,1,64000,1,512,1,1,6144,64,8,613120,2452480,0,0,204864,0,3309200,0,6400
update_e,32464.7,32475,1,64000,1,512,1,1,6144,64,9,613120,2452480,0,0,170640,0,3443376,0,6400
update_src,15.264,26,0.5,1,1,512,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,32667.7,32678,1,64000,1,512,1,1,6144,64,8,613100,2452400,0,0,204768,0,3307648,0,6400
update_e,32366.4,32376,1,64000,1,512,1,1,6144,64,9,613120,2452480,0,0,170720,0,3444992,0,6400
update_src,14.912,25,0.5,1,1,512,1,1,0,48,24,20,80,0,0,0,0,0,0,1
update_h,32610.7,32621,1,64000,1,512,1,1,6144,64,8,613120,2452480,0,0,204768,0,3307660,0,6400
update_e,32417.4,32427,1,64000,1,512,1,1,6144,64,9,613100,2452400,0,0,170720,0,3444872,0,6400
update_src,14.688,26,0.5,1,1,512,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,32589.6,32600,1,64000,1,512,1,1,6144,64,8,613120,2452480,0,0,204768,0,3308048,0,6400
update_e,32434.6,32445,1,64000,1,512,1,1,6144,64,9,613120,2452480,0,0,170640,0,3443888,0,6400
update_src,14.72,25,0.5,1,1,512,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,32579.4,32589,1,64000,1,512,1,1,6144,64,8,613120,2452480,0,0,204864,0,3309200,0,6400
update_e,32465.4,32475,1,64000,1,512,1,1,6144,64,9,613120,2452480,0,0,170640,0,3443376,0,6400
update_src,15.04,26,0.5,1,1,512,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,32574.4,32584,1,64000,1,512,1,1,6144,64,8,613120,2452480,0,0,204768,0,3307648,0,6400
update_e,32426.4,32436,1,64000,1,512,1,1,6144,64,9,613120,2452480,0,0,170720,0,3444992,0,6400
update_src,15.072,26,0.5,1,1,512,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,32670.2,32680,1,64000,1,512,1,1,6144,64,8,613120,2452480,0,0,204768,0,3308048,0,6400
update_e,32471.3,32481,1,64000,1,512,1,1,6144,64,9,613120,2452480,0,0,170640,0,3443888,0,6400
update_src,15.2,26,0.5,1,1,512,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,32615.1,32625,1,64000,1,512,1,1,6144,64,8,613120,2452480,0,0,204864,0,3309200,0,6400
update_e,32455.4,32466,1,64000,1,512,1,1,6144,64,9,613120,2452480,0,0,170640,0,3443376,0,6400
update_src,15.232,26,0.5,1,1,512,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,32633,32645,1,64000,1,512,1,1,6144,64,8,613120,2452480,0,0,204768,0,3307648,0,6400
update_e,32465.5,32476,1,64000,1,512,1,1,6144,64,9,613120,2452480,0,0,170720,0,3444992,0,6400
update_src,15.264,26,0.5,1,1,512,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,32658.1,32668,1,64000,1,512,1,1,6144,64,8,613120,2452480,0,0,204768,0,3308048,0,6400
update_e,32425.7,32436,1,64000,1,512,1,1,6144,64,9,613120,2452480,0,0,170640,0,3443888,0,6400
update_src,15.008,26,0.5,1,1,512,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,32681.2,32691,1,64000,1,512,1,1,6144,64,8,613120,2452480,0,0,204864,0,3309200,0,6400
update_e,32478,32489,1,64000,1,512,1,1,6144,64,9,613120,2452480,0,0,170640,0,3443376,0,6400
update_src,15.264,26,0.5,1,1,512,1,1,0,48,24,0,0,0,0,0,0,0,0,0
update_h,32742.1,32752,1,64000,1,512,1,1,6144,64,8,613100,2452400,0,0,204768,0,3307648,0,6400
