# CUDA_PROFILE_LOG_VERSION 1.5
# CUDA_PROFILE_CSV 1
# CUDA_DEVICE_NAME 0 Tesla C1060
method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,gld_coherent,gst_coherent,local_load,local_store,branch,divergent_branch,instructions,warp_serialize,cta_launched
update_src,15.168,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,40479.8,40490,1,64000,1,512,1,1,0,80,9,3270080,2452480,0,0,170640,0,2931488,0,6400
update_e,39992.6,40003,1,64000,1,512,1,1,0,80,9,3270080,2452480,0,0,136512,0,3101552,0,6400
update_src,15.36,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,40408.6,40418,1,64000,1,512,1,1,0,80,9,3270080,2452480,0,0,170720,0,2932272,0,6400
update_e,39973.6,39983,1,64000,1,512,1,1,0,80,9,3270080,2452480,0,0,136512,0,3100864,0,6400
update_src,15.072,25,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,40401.3,40411,1,64000,1,512,1,1,0,80,9,3269968,2452400,0,0,170640,0,2930896,0,6400
update_e,39938.3,39949,1,64000,1,512,1,1,0,80,9,3270080,2452480,0,0,136576,0,3102320,0,6400
update_src,14.72,26,0.5,1,1,512,1,1,0,40,24,20,80,0,0,0,0,0,0,1
update_h,40492.5,40503,1,64000,1,512,1,1,0,80,9,3270080,2452480,0,0,170640,0,2930896,0,6400
update_e,39880.6,39890,1,64000,1,512,1,1,0,80,9,3269970,2452400,0,0,136576,0,3102120,0,6400
update_src,14.816,25,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,40582,40592,1,64000,1,512,1,1,0,80,9,3270080,2452480,0,0,170640,0,2931488,0,6400
update_e,40125.6,40135,1,64000,1,512,1,1,0,80,9,3270080,2452480,0,0,136512,0,3101552,0,6400
update_src,14.752,25,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,40372.3,40382,1,64000,1,512,1,1,0,80,9,3270080,2452480,0,0,170720,0,2932272,0,6400
update_e,39913.6,39923,1,64000,1,512,1,1,0,80,9,3270080,2452480,0,0,136512,0,3100864,0,6400
update_src,15.04,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,40495.7,40505,1,64000,1,512,1,1,0,80,9,3270080,2452480,0,0,170640,0,2930896,0,6400
update_e,39824.6,39835,1,64000,1,512,1,1,0,80,9,3270080,2452480,0,0,136576,0,3102320,0,6400
update_src,14.912,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,40550.8,40561,1,64000,1,512,1,1,0,80,9,3270080,2452480,0,0,170640,0,2931488,0,6400
update_e,39986.8,39996,1,64000,1,512,1,1,0,80,9,3270080,2452480,0,0,136512,0,3101552,0,6400
update_src,14.944,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,40548.4,40558,1,64000,1,512,1,1,0,80,9,3270080,2452480,0,0,170720,0,2932272,0,6400
update_e,40038,40048,1,64000,1,512,1,1,0,80,9,3270080,2452480,0,0,136512,0,3100864,0,6400
update_src,15.232,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,40777.3,40787,1,64000,1,512,1,1,0,80,9,3270080,2452480,0,0,170640,0,2930896,0,6400
update_e,39895.6,39905,1,64000,1,512,1,1,0,80,9,3270080,2452480,0,0,136576,0,3102320,0,6400
update_src,14.976,25,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,40454,40464,1,64000,1,512,1,1,0,80,9,3270080,2452480,0,0,170640,0,2931488,0,6400
update_e,40010.4,40021,1,64000,1,512,1,1,0,80,9,3270080,2452480,0,0,136512,0,3101552,0,6400
update_src,15.008,25,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,40382.2,40392,1,64000,1,512,1,1,0,80,9,3270080,2452480,0,0,170720,0,2932272,0,6400
update_e,39989.2,39999,1,64000,1,512,1,1,0,80,9,3270080,2452480,0,0,136512,0,3100864,0,6400
update_src,15.04,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,40478.7,40488,1,64000,1,512,1,1,0,80,9,3269968,2452400,0,0,170640,0,2930896,0,6400
