# CUDA_PROFILE_LOG_VERSION 1.5
# CUDA_PROFILE_CSV 1
# CUDA_DEVICE_NAME 0 Tesla C1060
method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,gld_coherent,gst_coherent,local_load,local_store,branch,divergent_branch,instructions,warp_serialize,cta_launched
update_h,42736.2,42746,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170640,0,2897552,0,6400
update_e,43481.3,43491,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136512,0,3681920,0,6400
update_src,14.72,25,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42830.7,42841,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170721,1,2898354,0,6400
update_e,42904.4,42916,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136513,1,3681265,0,6400
update_src,14.464,25,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42740.8,42750,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170641,1,2896994,0,6400
update_e,43005.2,43015,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136577,1,3682995,0,6400
update_src,14.688,25,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42804,42814,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170640,0,2897552,0,6400
update_e,43030.5,43040,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136512,0,3681920,0,6400
update_src,14.752,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42306.1,42316,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170721,1,2898354,0,6400
update_e,43404.3,43415,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136513,1,3681265,0,6400
update_src,15.264,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42397.7,42408,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170641,1,2896994,0,6400
update_e,43025.4,43035,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136577,1,3682994,0,6400
update_src,15.392,27,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42790.2,42800,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170640,0,2897552,0,6400
update_e,43524.4,43535,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136512,0,3681920,0,6400
update_src,15.392,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42730.5,42740,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170721,1,2898354,0,6400
update_e,42955.1,42965,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136513,1,3681265,0,6400
update_src,15.488,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42793,42803,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170641,1,2896994,0,6400
update_e,43014.4,43024,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136577,1,3682994,0,6400
update_src,14.848,26,0.5,1,1,512,1,1,0,40,24,20,80,0,0,0,0,0,0,1
update_h,42746.6,42756,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170641,1,2896994,0,6400
update_e,43023.1,43033,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136577,1,3682993,0,6400
update_src,14.912,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42239.7,42249,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170640,0,2897552,0,6400
update_e,43390.6,43401,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136512,0,3681920,0,6400
update_src,15.072,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42403.4,42414,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170721,1,2898354,0,6400
update_e,43025.5,43035,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136513,1,3681265,0,6400
update_src,15.008,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42655.3,42665,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170641,1,2896994,0,6400
update_e,43493.1,43503,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136577,1,3682994,0,6400
update_src,15.04,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42653.4,42663,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170640,0,2897552,0,6400
update_e,42951.8,42962,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136512,0,3681920,0,6400
update_src,15.136,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42798.6,42808,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170721,1,2898354,0,6400
update_e,42952.1,42963,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136513,1,3681265,0,6400
update_src,15.072,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42722.5,42733,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170641,1,2896994,0,6400
update_e,43073.2,43084,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136577,1,3682993,0,6400
update_src,15.52,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42157.6,42167,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170640,0,2897552,0,6400
update_e,43386,43396,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136512,0,3681921,0,6400
update_src,15.2,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42328.1,42338,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170721,1,2898354,0,6400
update_e,43051.4,43062,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,136513,1,3681265,0,6400
update_src,15.264,26,0.5,1,1,512,1,1,0,40,24,0,0,0,0,0,0,0,0,0
update_h,42730.2,42740,1,20,3200,16,32,1,0,56,9,613118,2452472,0,0,170641,1,2896994,0,6400
